68063893310546,0.034332275390625,0.1846466064453125,0.2859039306640625
68063913085937,0.10162353515625,0.1526031494140625,0.2260894775390625
68063932861328,0.085601806640625,0.1942596435546875,0.1758880615234375
68063952636718,0.035400390625,0.1793060302734375,0.2004547119140625
68063972442626,0.0225830078125,0.0970611572265625,0.1887054443359375
68063992218017,0.01190185546875,0.0212249755859375,0.1214141845703125
68064011993408,-0.0201416015625,-1.373291015625E-4,0.0466461181640625
68064031799316,-0.02655029296875,0.0276336669921875,0.0135345458984375
68064051544189,-0.019073486328125,0.0137481689453125,0.0466461181640625
68064071350097,-0.012664794921875,-0.0033416748046875,0.0637359619140625
68064091094970,-9.1552734375E-4,-0.0097503662109375,0.0519866943359375
68064110870361,0.040740966796875,-0.0172271728515625,0.0316925048828125
68064130676269,0.034332275390625,0.0041351318359375,0.0220794677734375
68064150451660,-0.066070556640625,0.0276336669921875,-0.0131683349609375
68064170257568,-0.151519775390625,0.0372467041015625,-0.0099639892578125
68064190002441,-0.106658935546875,0.0041351318359375,-0.0067596435546875
68064209808349,-0.055389404296875,-0.0247039794921875,0.0124664306640625
68064229614257,-0.053253173828125,0.0276336669921875,-0.0388031005859375
68064249389648,-0.14404296875,0.0383148193359375,-0.1263885498046875
68064269165039,-0.30853271484375,-0.0759735107421875,-0.2022247314453125
68064288940429,-0.448455810546875,-0.1016082763671875,-0.2834014892578125
68064308746337,-0.45379638671875,-0.1101531982421875,-0.3186492919921875
68064328521728,-0.48583984375,-0.1614227294921875,-0.3069000244140625
68064348297119,-0.65460205078125,-0.0695648193359375,-0.3239898681640625
68064368072509,-0.619354248046875,0.0383148193359375,-0.3592376708984375
68064387878417,-0.298919677734375,-0.0610198974609375,-0.2289276123046875
68064407623291,-0.019073486328125,-0.2244415283203125,-0.1231842041015625
68064427429199,-0.010528564453125,-0.1090850830078125,-0.3218536376953125
68064447204589,-0.136566162109375,0.0361785888671875,-0.6091766357421875
68064466979980,-0.21881103515625,-0.0311126708984375,-0.7800750732421875
68064486755371,-0.28717041015625,-0.1475372314453125,-0.9232025146484375
68064506530761,-0.354461669921875,-0.2372589111328125,-1.0673980712890625
