68340398162841,527.0
68340901702880,528.0
68341405242919,529.0
68341908782958,530.0
68342462677001,531.0
68342915863037,532.0
68343419403076,533.0
68343922943115,534.0
68344426483154,535.0
68344930023193,536.0
68345433563232,537.0
68345937103271,538.0
68346440643310,539.0
68346994537353,540.0
68347447723388,541.0
68347951263427,542.0
68348454803466,543.0
68348958343505,544.0
68349461883544,545.0
68349965423583,546.0
68350418609619,547.0
68350922149658,548.0
68351425689697,549.0
68351929229736,550.0
68352432769775,551.0
68352936309814,552.0
68353439849853,553.0
68353893035888,554.0
68354446929931,555.0
68354900115966,556.0
68355403656005,557.0
68355907196044,558.0
68356410736083,559.0
68356914276123,560.0
68357417816162,561.0
68357921356201,562.0
68358374542236,563.0
68358928436279,564.0
68359381622314,565.0
68359885162353,566.0
68360388702392,567.0
68360892242431,568.0
68364920562744,576.0
68374588531494,595.0
68375092071533,596.0
68375595611572,597.0
68376099151611,598.0
68376602691650,599.0
68387881988525,621.0
68390852874755,627.0
68391255706787,628.0
68391557830810,629.0
68392061370849,630.0
68392413848876,631.0
