72454639190673,2514.0
72455092376708,2515.0
72455545562744,2516.0
72455998748779,2517.0
72456451934814,2518.0
72457056182861,2519.0
72457610076904,2520.0
72458163970947,2521.0
72458667510986,2522.0
72459271759033,2523.0
72459775299072,2524.0
72460379547119,2525.0
72460933441162,2526.0
72461487335205,2527.0
72461990875244,2528.0
72462595123291,2529.0
72463149017333,2530.0
72463702911376,2531.0
72464206451416,2532.0
72464709991455,2533.0
72465314239501,2534.0
72465918487548,2535.0
72466472381591,2536.0
72466975921630,2537.0
72467630523681,2538.0
72468083709716,2539.0
72468687957763,2540.0
72469292205810,2541.0
72469795745849,2542.0
72470399993896,2543.0
72480067962646,2560.0
72480621856689,2561.0
72481226104736,2562.0
72483391326904,2566.0
72483995574951,2567.0
72484599822998,2568.0
72485103363037,2569.0
72485707611083,2570.0
72486261505126,2571.0
72486865753173,2572.0
72487419647216,2573.0
72488023895263,2574.0
72488577789306,2575.0
72489131683349,2576.0
72489635223388,2577.0
72490239471435,2578.0
72490843719482,2579.0
72491397613525,2580.0
72491951507568,2581.0
72492505401611,2582.0
72493160003662,2583.0
72493713897705,2584.0
72494318145751,2585.0
72494821685791,2586.0
72495425933837,2587.0
72500562042236,2596.0
72501115936279,2597.0
72510179656982,2612.0
72510783905029,2613.0
72511438507080,2614.0
72512042755126,2615.0
72512697357177,2616.0
72513150543212,2617.0
72513503021240,2618.0
72513855499267,2619.0
72514258331298,2620.0
72514661163330,2621.0
72515416473388,2622.0
72515819305419,2623.0
72516222137451,2624.0
72516624969482,2625.0
72516977447509,2626.0
72517380279541,2627.0
72517783111572,2628.0
72518185943603,2629.0
72518588775634,2630.0
72518941253662,2631.0
72519344085693,2632.0
72519696563720,2633.0
72520099395751,2634.0
72520451873779,2635.0
72537270111083,2678.0
72537672943115,2679.0
72538075775146,2680.0
72538478607177,2681.0
72538881439208,2682.0
72539284271240,2683.0
72543312591552,2693.0
72543665069580,2694.0
72544118255615,2695.0
72544470733642,2696.0
72544923919677,2697.0
72545276397705,2698.0
72545729583740,2699.0
72546132415771,2700.0
72546535247802,2701.0
72546938079833,2702.0
72547340911865,2703.0
72547743743896,2704.0
72548146575927,2705.0
72548599761962,2706.0
72549002593994,2707.0
72549355072021,2708.0
72549757904052,2709.0
72550160736083,2710.0
72550613922119,2711.0
72551016754150,2712.0
72551419586181,2713.0
72551872772216,2714.0
72552275604248,2715.0
72552678436279,2716.0
72553181976318,2717.0
72553836578369,2718.0
72554440826416,2719.0
72554994720458,2720.0
72555548614501,2721.0
72587473052978,2775.0
72588127655029,2776.0
72598399871826,2793.0
72603334564208,2801.0
72603888458251,2802.0
72604442352294,2803.0
72605096954345,2804.0
72605701202392,2805.0
72606355804443,2806.0
72606960052490,2807.0
72607564300537,2808.0
72608118194580,2809.0
72608923858642,2810.0
72609528106689,2811.0
72610031646728,2812.0
72610384124755,2813.0
