1431367437819,45723131131570,11,393280029,12,396151716,11
1431367438233,45723544522683,12,393707276,12,395846161,11
1431367438656,45723957913797,11,394073486,12,395624577,11
1431367439002,45724312222879,12,413391113,12,397845394,11
1431367439433,45724725552957,13,373565674,12,394810429,11
1431367439716,45725060483377,13,413299561,12,397121570,11
1431367440619,45725926175515,12,393280029,12,396641377,11
1431367440999,45726339566629,10,413360596,12,398731280,11
1431367441382,45726713956277,9,413360596,11,400559944,11
1431367441768,45727107297341,10,374420166,11,397292472,11
1431367442198,45727520627420,14,393280029,12,396790916,11
1431367442905,45728229215066,12,413299561,11,398854497,11
1431367443444,45728741025369,10,394073486,11,398256871,11
1431367443760,45729095364968,11,373657227,11,395181915,11
1431367444171,45729508786599,10,413391113,11,397458065,11
1431367444519,45729863034646,11,394104004,11,397038807,11
1431367445682,45731024991433,9,354309082,10,391697591,12
1431367446489,45731831754129,19,413513184,11,394424540,12
1431367446843,45732186058573,18,374049317,12,391877637,12
1431367447217,45732560448221,24,374359131,13,389687824,13
1431367447610,45732953758768,13,413330078,13,392643106,13
1431367448004,45733347466043,18,393310547,14,392726536,13
1431367448398,45733741509012,13,413421631,14,395313423,13
1431367448791,45734134850077,14,354339599,14,390191695,13
1431367449244,45734587608866,15,374359131,14,388212624,13
1431367449579,45734922600321,24,413391114,15,391359935,13
1431367449913,45735256889871,11,373626709,15,389143282,13
1431367450327,45735670250467,23,374023437,16,387253301,13
1431367450859,45736201714090,14,374359131,15,385641530,14
1431367451115,45736458000711,23,432678223,16,391521116,13
1431367451629,45736969383768,24,433044433,17,396711531,13
1431367451905,45737244957498,23,374359131,18,393917481,13
1431367452394,45737736992410,25,472381592,19,403725495,13
1431367452715,45738052269510,23,334197998,19,395034558,14
1431367453263,45738603081278,18,433410644,19,399831568,14
1431367453535,45738879021219,22,373626709,20,396555961,14
1431367454047,45739390465311,19,453125000,20,403627091,14
1431367454342,45739685753397,21,354339600,20,397466154,13
1431367454854,45740197533182,19,491760254,20,409252917,13
1431367455130,45740473473123,22,314941406,20,397463978,13
1431367455684,45741024315409,18,433471680,20,401964941,13
1431367455936,45741280205301,20,373626709,20,398422662,13
1431367456490,45741831902078,20,433074951,20,402754198,13
1431367456744,45742087421169,21,374476610,20,399219499,14
1431367457283,45742619006862,20,413452148,20,400998580,13
1431367457570,45742914294948,21,393371582,20,400045205,13
1431367458111,45743445880641,21,472442627,20,409094883,13
1431367458381,45743721851100,21,334716797,20,399797622,14
1431367458910,45744253406276,22,492187500,21,411346357,14
1431367459194,45744528644313,23,334686279,21,401763847,14
1431367459738,45745080341090,19,472534180,21,410610139,14
1431367459992,45745335925807,22,335083008,21,401169247,14
1431367460534,45745867542018,23,472595215,21,410097493,14
1431367460823,45746162891139,20,334289550,21,400621500,14
1431367461359,45746694476833,19,433563233,21,404739217,14
1431367461628,45746970477809,23,373687744,21,400857783,14
1431367462395,45747738513698,20,413513184,20,402439708,14
1431367462873,45748191028346,20,393829346,20,401363412,14
1431367464569,45749806323756,14,413604737,17,402893578,14
1431367465231,45750574359645,12,315093995,15,391918630,13
1431367465644,45750987994899,11,393920898,15,392168913,13
1431367466038,45751381366481,14,394226074,15,392426058,13
1431367466453,45751794940700,12,393402100,14,392548064,12
1431367466829,45752169512070,14,393858479,14,392711865,12
1431367467636,45752976671494,9,295501709,13,380560596,12
1431367468027,45753370653427,12,432952881,13,387109631,11
1431367468494,45753765001572,9,472747802,12,397814403,11
1431367468766,45754099474228,10,315124512,12,387478166,11
1431367469229,45754533220566,12,413696289,12,390755432,11
1431367469614,45754907152451,8,354583740,11,386233970,11
1431367470020,45755320726669,8,433715821,11,392169201,11
1431367470371,45755715105331,12,354553222,11,387467204,11
1431367470766,45756108690536,13,413696289,11,390745839,11
1431367471100,45756443559921,15,393585205,12,391100760,11
1431367471555,45756896990097,14,393951416,12,391457092,11
1431367471907,45757251573837,14,394317627,12,391814659,11
1431367472341,45757684618271,13,393646241,12,392043607,11
1431367472717,45758058916367,11,394012451,12,392289712,11
1431367473073,45758413469589,16,374237060,13,390033130,11
1431367473483,45758827135361,15,413757325,13,392998655,11
1431367473900,45759240740097,13,413543701,13,395566785,11
1431367474273,45759615373886,13,374664306,13,392953975,11
1431367474688,45760028978622,16,413635254,13,395539135,12
1431367475085,45760422502792,14,393493653,14,395283450,12
1431367475493,45760836138046,16,413635253,14,397577425,12
1431367475907,45761249803818,15,394012452,14,397131803,12
1431367476300,45761643785751,14,394256591,14,396772402,12
1431367476677,45762018082926,16,393615723,14,396377817,11
1431367477089,45762431687662,15,433684382,14,401041138,11
1431367477483,45762825669596,16,373901367,15,397648666,11
1431367477895,45763239304850,16,413665772,15,399650804,11
1431367478339,45763653001139,16,354583740,15,394017421,11
1431367478692,45764007523844,18,413635254,15,396469650,11
1431367479103,45764421189615,14,354583740,15,391233911,11
1431367479471,45764795457194,14,413635254,15,394034079,11
1431367479875,45765189378092,15,374267578,15,391563266,11
1431367480260,45765602952311,15,413513184,15,394307006,11
1431367480695,45766016618082,13,374664306,15,391851669,11
1431367481078,45766390916178,18,433013916,15,396996949,11
1431367481449,45766784898112,14,374267578,15,394155778,11
1431367481820,45767159165690,17,413696289,15,396598342,11
1431367482304,45767631944010,15,393981934,15,396271291,11
1431367482667,45767966843912,17,413635254,16,398441786,10
1431367483016,45768341111490,15,374328613,15,395427639,11
1431367483379,45768715775797,17,393981934,16,395246926,11
1431367483799,45769129533121,16,374267578,16,392624508,11
1431367484162,45769503465006,17,433868408,16,397779995,11
1431367484563,45769877793619,16,354614258,16,392384278,11
1431367484961,45770291489908,15,413696289,16,395048279,11
1431367485362,45770685532877,15,373962402,16,392412544,11
1431367485746,45771079911539,15,413726807,16,395076827,11
1431367486604,45771887284586,16,413726807,15,397408075,11
1431367487337,45772675776701,14,393676757,15,396941660,11
1431367487742,45773049769621,16,394042969,15,396579323,11
1431367488094,45773424128752,15,394470215,15,396315685,11
1431367488492,45773818232755,16,373992920,15,393525339,11
1431367488927,45774232051115,16,433502197,15,398522446,11
1431367489334,45774626582365,15,374816895,15,395559252,11
1431367489698,45775040400724,15,413848877,15,397845455,11
1431367490118,45775434077482,15,393707275,15,397328183,11
1431367490476,45775808833341,14,394042969,15,396917531,11
1431367490932,45776241969328,16,394470215,15,396611616,11
1431367491281,45776616297941,16,413787842,15,398758645,12
1431367491700,45777030085783,16,393737792,15,398131038,12
1431367492086,45777424128752,15,413696290,15,400076694,12
1431367492529,45777837916593,16,354644775,15,394397704,12
1431367492873,45778173213224,17,413787842,16,396821472,12
1431367493268,45778587001066,15,374725342,15,394059455,12
1431367493634,45778960932951,16,393646240,16,394007803,12
1431367494041,45779374659757,15,413726806,15,396472679,12
1431367494516,45779847499113,15,394073487,15,396172780,12
1431367494819,45780162715177,15,374298095,15,393438444,12
1431367495658,45780990260343,16,374786377,15,391106936,12
1431367495965,45781305842619,17,413696289,15,393930605,12
1431367496397,45781739009123,14,374023438,15,391442209,12
1431367496807,45782113374051,15,394506529,15,391825249,12
1431367497185,45782527161893,15,393707276,15,392060502,12
1431367497994,45783335053738,17,394409180,15,392354087,12
1431367498391,45783729493436,16,452819824,15,399912304,12
1431367498839,45784182374295,15,374847412,15,396779192,12
1431367499214,45784557130154,17,433105469,16,401319977,12
1431367499608,45784950867947,14,394470215,15,400463757,12
1431367500041,45785384675320,15,373992920,15,397154902,12
1431367500792,45786133088406,16,373992919,15,394259654,12
1431367501228,45786566987332,14,413848877,15,396708307,12
1431367501561,45786901551541,19,394409180,15,396420916,12
1431367502011,45787354768094,15,433105469,15,401006485,12
1431367502425,45787768555936,16,374389648,15,397679380,12
1431367502823,45788163087186,14,433929444,15,402210638,12
1431367503255,45788596223172,17,433166504,16,406080121,12
1431367503655,45788990784940,16,374420166,16,402122627,12
1431367504089,45789423951444,15,433898925,16,406094664,11
1431367504933,45790232331570,15,433563232,15,409528235,11
1431367505345,45790665528592,14,394165039,15,407607835,11
1431367505763,45791039979276,16,413879395,15,408391780,11
1431367506169,45791473969754,16,394500732,15,406655399,11
1431367506522,45791848054227,15,413909912,15,407562213,11
1431367506891,45792222518426,14,393781826,15,405839665,11
1431367507327,45792656508904,15,413909912,15,406848446,11
1431367507762,45793070449334,14,394226075,15,405270649,11
1431367508191,45793484328729,15,413879394,15,406346742,11
1431367508549,45793858443719,17,394592285,15,404877435,11
1431367508944,45794272323113,16,433227539,15,408421198,11
1431367509374,45794646834832,16,374450684,15,404174884,11
1431367509753,45795080825311,18,434020996,16,407905648,11
1431367510196,45795474654656,16,393829346,16,406146110,11
1431367510545,45795888564568,18,413909912,16,407116585,11
1431367510969,45796282821160,15,374877930,16,403086753,11
1431367511356,45796696731072,17,433288574,16,406861981,11
1431367511826,45797110702020,16,394592285,16,405328269,11
1431367512183,45797505202752,16,413879394,16,406397159,11
1431367512543,45797879256707,16,393798829,16,404822368,11
1431367512988,45798332961541,17,433959960,16,408464567,11
1431367513425,45798746932488,16,374145508,16,404174684,11
1431367513862,45799180221063,16,433654785,16,407859697,11
1431367514229,45799554763299,17,394256592,16,406159309,11
1431367514623,45799948989373,17,413970948,16,407135764,11
1431367515018,45800343612176,15,394622802,16,405571643,11
1431367515422,45800737441522,16,433258057,16,409032445,11
1431367515828,45801171462518,16,354797363,16,402253060,11
1431367516283,45801585372430,17,433624268,16,406174461,11
1431367516627,45801959502953,16,394226074,16,404680912,11
1431367517071,45802373382347,17,413894927,16,405832664,11
1431367517430,45802767974632,17,394561768,16,404423802,11
1431367517839,45803181854027,16,393768310,16,403091865,11
1431367518678,45803969726341,15,413818359,16,404432677,11
1431367519409,45804738311546,16,394134521,16,403145407,11
1431367519796,45805132842796,15,374420166,16,399554752,11
1431367520216,45805506866234,15,394134522,16,398877223,11
1431367520583,45805920684593,15,374420166,15,395820091,11
1431367520952,45806295104759,15,413818359,15,398069875,11
1431367521326,45806669982689,15,394195557,15,397585585,11
1431367521934,45807103149193,17,394500732,16,397199978,11
1431367522548,45807891509789,16,413879394,15,399284905,11
1431367522941,45808285705345,17,394592286,16,398698328,11
1431367523338,45808680267113,16,393798828,16,398085890,11
1431367523731,45809074065941,14,413909912,15,400063893,11
1431367524125,45809468261498,17,413879394,16,401790830,11
1431367524538,45809882140892,15,374877930,15,398426718,11
1431367524913,45810256561058,17,433166504,16,402769191,11
1431367525355,45810670409935,14,354705810,16,396761268,10
1431367525738,45811045226830,16,413848877,16,398897219,10
1431367526524,45811833160179,14,433532715,15,403226656,10
1431367526961,45812286847119,15,374860035,15,399680829,10
1431367527313,45812641552929,17,413848877,15,401451835,10
1431367527691,45813035382275,15,393829346,15,400499023,10
1431367528126,45813469342236,13,413909912,15,402175384,10
1431367528519,45813863202099,14,354736328,15,396245502,11
1431367528878,45814217968945,17,413909912,15,398453553,11
1431367529309,45814652020458,15,413940430,15,400389413,11
1431367529663,45815006787304,16,394195556,15,399615181,11
1431367530056,45815400555615,16,394592286,15,398987319,11
1431367530511,45815853863720,16,393737793,15,398331128,11
1431367530905,45816248425488,16,374908447,15,395403293,11
1431367531279,45816622479443,17,413879394,16,397712805,11
1431367531692,45817036358837,15,393737793,16,397215929,11
1431367532126,45817469952587,17,394195557,16,396838382,11
1431367532481,45817824719433,14,413848877,16,398964694,11
1431367532837,45818179455761,17,394561767,16,398414328,11
1431367533229,45818573620800,14,374053956,15,395369282,11
1431367533624,45818968152050,17,394561767,16,395268342,11
1431367534038,45819382000927,16,413848877,16,397590909,11
1431367534612,45819756085400,17,393768311,16,397113084,11
1431367534807,45820150647167,15,394195556,16,396748393,11
1431367535272,45820544415478,18,394561768,16,396475065,11
1431367535614,45820958264355,15,393737793,16,396132906,11
1431367535993,45821333111767,16,394165039,16,395886922,12
1431367536426,45821766278271,17,413848877,16,398132167,12
1431367536817,45822160729234,14,374370396,16,395161945,12
1431367537230,45822574547593,15,374816895,16,392618814,12
1431367537586,45822929161851,18,413787842,16,395264942,12
1431367537999,45823342980210,16,413726806,16,397572675,12
1431367538394,45823736687486,17,393798828,16,397100944,12
1431367538807,45824150505845,18,374725342,16,394303994,11
1431367539201,45824544579331,16,452819824,16,401618473,11
1431367539615,45824958428208,17,394104004,16,400679164,11
1431367540013,45825352928941,17,413848877,17,402325378,11
1431367540423,45825766716783,17,394439698,17,401339668,11
1431367548097,45826594261949,17,433074951,16,405306578,11
1431367548113,45827008049790,17,413787842,16,406366736,11
1431367548118,45827421837632,15,374359131,16,402365785,11
1431367548123,45827776482408,14,433898926,16,406307428,11
1431367548131,45828190300767,14,354675292,16,399853411,11
1431367548138,45828564263169,14,433105469,16,404009918,11
1431367548147,45829037102525,13,413726807,15,405224529,11
1431367548152,45829431542222,17,394409180,15,403872610,11
1431367548157,45829805535142,15,373992919,15,400137649,11
1431367548164,45830219292466,17,433471680,15,404304403,11
1431367548170,45830633110826,15,374755860,15,400610835,11
1431367548174,45831007439439,16,393676757,16,399744075,11
1431367548180,45831421227281,15,433868409,16,404009617,11
1431367548186,45831894097154,16,393676757,16,402718009,11
1431367548190,45832229081780,17,394127693,16,401644220,11
1431367548195,45832642839104,16,413726807,16,403154543,11
1431367548203,45833451066643,18,413757324,16,404479891,11
1431367548544,45833884202630,15,413787842,16,405643384,11
1431367548914,45834258561761,17,393707275,16,404151371,11
1431367549368,45834711808831,15,394104004,16,402895450,11
1431367549743,45835086137444,18,433502197,16,406721293,11
1431367550137,45835480241448,17,413757325,16,407600797,11
1431367550590,45835933732659,16,413726806,16,408366548,11
1431367551864,45836741136224,13,413757325,15,409040395,11
1431367551870,45837154954583,14,394073486,15,407169531,11
1431367553185,45837548967034,18,413726807,15,407989191,11
1431367553217,45837962693841,15,394439697,15,406295504,11
1431367553222,45838357103020,15,413726807,15,407224417,11
1431367553446,45838790177972,13,393646240,15,405527145,11
1431367553930,45839164537102,14,413757324,15,406555917,11
1431367554255,45839558610589,13,394073486,15,404995613,11
1431367554648,45839992051751,14,394439698,15,403676124,11
1431367554984,45840327012688,14,433074951,14,407350977,11
1431367555437,45840780534417,14,374359131,14,403226996,11
1431367556939,45842041165118,11,394409180,13,402124769,11
1431367557088,45842415493731,13,413767908,13,403580161,11
1431367557546,45842829220538,13,413726807,13,404848492,11
1431367557912,45843223202472,15,393585205,13,403440581,11
1431367558295,45843617550616,14,413696289,13,404722545,11
1431367558701,45844031277423,16,413696289,14,405844263,11
1431367559139,45844444973712,14,394042969,14,404369101,11
1431367559510,45844838558917,16,413696289,14,405534999,11
1431367559900,45845213223224,16,394348144,14,404136642,10
1431367560327,45845646237140,13,433013916,14,407746301,11
1431367560684,45846020504718,16,374267578,14,403561461,11
1431367561079,45846414486651,16,413696289,15,404828314,11
1431367561548,45846847897296,15,374633789,15,401053999,11
1431367561901,45847222470050,16,413635254,15,402626655,11
1431367562353,45847655392413,15,413635254,15,404002730,11
1431367562733,45848049679522,17,373809815,15,400228616,11
1431367563120,45848463284259,16,413604736,15,401900631,11
1431367563527,45848837033038,19,413574219,16,403359829,11
1431367563894,45849211209063,16,413543701,16,404632813,11
1431367564341,45849683865313,17,394256592,16,403335785,11
1431367564773,45850117489581,17,413543701,16,404611775,11
1431367565147,45850491268878,17,432891846,16,408146784,11
1431367565591,45850904812579,17,413513183,16,408817584,11
1431367566000,45851318325763,16,394195557,16,406989830,11
1431367566416,45851751522784,15,413574219,16,407812879,11
1431367566832,45852145322361,15,413452897,16,408517881,11
1431367567214,45852539548435,15,393463134,16,406636037,11
1431367567592,45852932981052,16,393798829,16,405031386,11
1431367568058,45853385953464,14,394256591,16,403684537,11
1431367568412,45853740354099,17,413574219,16,404920747,11
1431367568811,45854153928318,16,393402100,16,403480916,11
1431367569277,45854587064304,16,413482666,16,404731135,11
1431367569698,45855000608005,15,413543701,16,405832706,11
1431367570032,45855375119724,14,413513184,16,406792765,11
1431367570476,45855788602390,14,393829345,15,405172338,11
1431367571154,45856497403660,14,374481201,15,401335946,11
1431367571558,45856851834812,13,373718262,15,397883735,11
1431367572003,45857324338474,13,413452148,14,399829787,11
1431367572357,45857698026218,13,394134522,14,399117878,11
1431367572772,45858111447849,15,354400634,14,393528223,11
1431367573102,45858446469822,17,432708741,15,398425788,11
1431367573516,45858859921970,18,354370117,15,392918829,11
1431367573890,45859233579197,17,374023437,15,390556905,11
1431367574301,45859627652683,15,413391114,15,393411181,11
1431367574641,45859981992283,15,374420166,15,391037304,11
1431367575134,45860473722019,12,373657226,15,388864794,11
1431367575406,45860749692478,16,413330078,15,391922954,11
1431367575839,45861182340183,15,394073487,15,392191771,11
1431367576257,45861595731296,16,393280029,15,392327803,11
1431367576567,45861910672703,14,393707275,15,392500237,11
1431367577019,45862363452082,14,413381187,15,395110356,11
1431367577433,45862776904231,14,374053955,15,392478306,11
1431367577808,45863150927668,13,413452148,15,395100036,11
1431367578201,45863544695979,17,374420166,15,392515052,11
1431367578596,45863938830500,16,393341065,15,392618304,11
1431367579011,45864352191096,14,393768310,15,392762054,11
1431367579459,45864725878840,15,394073487,15,392925983,11
1431367579757,45865099871760,17,373657226,15,390517389,11
1431367580152,45865493640071,14,413391113,15,393376604,11
1431367581302,45866635516291,12,491821289,14,394957096,11
1431367581709,45867029254084,15,413391113,14,397261348,11
1431367582085,45867403338557,12,394195557,14,396878124,11
1431367582443,45867777850276,13,334289550,14,389054552,11
1431367582849,45868191363459,13,413513184,14,392111881,11
1431367583199,45868525683528,16,374542236,14,389915675,11
1431367583605,45868919512873,14,393432618,14,390355293,11
1431367583940,45869273974543,16,374481201,14,388371032,11
1431367584432,45869727221613,16,373748779,14,386543250,11
1431367584781,45870100939875,17,394165039,15,387495974,11
1431367585162,45870495104914,13,413513184,14,390748125,11
1431367585616,45870908526545,13,413421631,14,393582313,11
1431367585915,45871242938166,15,373748779,14,391103121,11
1431367586344,45871676531916,15,413513183,14,393904379,11
1431367586809,45872069971760,13,374114991,14,391430705,11
1431367587148,45872463801106,15,413520410,14,394191918,11
1431367587552,45872877283772,15,393859864,14,394150411,11
1431367587964,45873251398762,15,374084472,15,391642169,11
1431367588334,45873664881428,15,393798828,15,391911751,11
1431367588715,45874039362630,15,394134522,15,392189598,11
1431367589537,45874846338948,14,393829346,14,392394566,11
1431367589952,45875259882649,14,413513183,14,395034393,11
1431367590302,45875634363850,15,413482666,14,397340427,11
1431367591098,45876441279133,17,374481201,14,394483024,11
1431367591496,45876815851887,12,413513184,14,396861794,11
1431367591898,45877229365071,13,393493652,14,396440776,11
1431367592273,45877603113850,14,374511719,14,393699644,11
1431367592750,45878036341389,14,432830811,14,398591040,11
1431367593123,45878430201253,14,374145507,14,395535348,11
1431367593492,45878824457844,14,413574219,14,397790207,11
1431367593867,45879198237141,14,374542237,14,394884211,11
1431367594713,45880025477132,12,334838867,13,387378543,11
1431367595056,45880399531087,11,413574219,13,390653002,11
1431367595461,45880793421467,13,413543701,13,393514339,11
1431367595921,45881187647542,14,374145508,13,391093235,11
1431367596218,45881561457356,12,393890380,13,391442878,11
1431367596631,45881975011653,15,394226075,13,391790778,11
1431367596967,45882310155696,14,373789892,13,389540667,11
1431367597400,45882743017024,16,394195557,14,390122528,11
1431367597793,45883137243099,16,373809815,14,388083439,11
1431367598168,45883511022395,16,413574218,14,391269786,11
1431367598542,45883885167903,15,374145508,14,389129251,11
1431367598955,45884298681087,14,393859863,14,389720578,11
1431367599765,45885106115169,14,394256592,14,390287580,11
1431367601332,45885913884944,13,354431152,13,385805526,11
1431367601337,45886268346614,15,393493653,14,386766542,11
1431367601343,45886661748714,16,393859863,14,387653207,11
1431367602047,45887095342464,13,394165039,14,388467186,11
1431367602232,45887508825130,14,393402100,14,389084050,11
1431367602538,45887882573909,13,413482666,14,392133877,11
1431367602977,45888256719417,14,413513183,14,394806290,11
1431367603296,45888611150569,14,393859863,14,394687987,11
1431367603770,45889083654231,14,374084473,14,392112547,11
1431367604218,45889556218929,14,413482666,14,394783812,11
1431367604568,45889890996761,14,433532715,14,399627425,11
1431367604939,45890265111751,16,373779297,14,396396409,11
1431367605321,45890619542903,15,394195557,14,396121302,11
1431367606174,45891485997981,14,433166504,14,400751953,11
1431367606518,45891840459651,16,393829346,14,399886627,11
1431367607018,45892293788648,16,413595109,14,401600187,11
1431367607776,45893081142163,12,413543701,14,403093126,11
1431367608141,45893455318189,14,413574218,14,404403263,11
1431367608576,45893908260083,16,413543702,14,405545817,11
1431367609009,45894341518140,13,393493652,14,404039297,11
1431367609394,45894735378003,14,413574219,14,405231162,11
1431367609822,45895129634595,14,413543701,14,406270229,11
1431367610209,45895543208814,15,393859863,14,404718933,11
1431367610607,45895936702466,14,394287110,14,403414955,11
1431367611021,45896350246167,15,393493652,14,402174792,11
1431367611456,45896763789869,15,413513184,14,403592091,11
1431367611825,45897157649732,18,433593750,15,407342299,11
1431367612262,45897571162915,14,393493652,15,405611218,11
1431367612695,45897965419507,18,433654785,15,409116664,11
1431367613097,45898398341870,15,413574219,15,409673858,10
1431367613511,45898811885572,15,413543701,15,410157588,11
1431367613898,45899206050611,15,393463135,15,408070782,11
1431367614334,45899638911939,14,413482666,15,408747267,11
1431367614715,45900052425122,14,413543701,15,409346821,11
1431367615127,45900446712232,14,413543701,15,409871431,11
1431367615933,45901273769117,14,433258057,14,412794759,11
1431367616767,45902080792938,11,413543701,13,412888377,11
1431367617168,45902494367157,13,432908831,13,415390934,10
1431367617554,45902888257538,15,394256592,13,412749141,10
1431367617947,45903282514129,13,413574219,13,412852276,10
1431367618438,45903715375458,13,413543701,13,412938704,10
1431367618786,45904128949676,12,393493652,13,410508072,10
1431367619179,45904523206268,15,413574219,13,410891340,10
1431367619612,45904956098114,14,433654785,14,413736771,10
1431367620008,45905350324188,15,393493652,14,411206381,10
1431367620364,45905704816376,13,393890381,14,409041881,10
1431367620757,45906098279510,15,413482666,14,409596979,10
1431367621227,45906570935760,12,394256592,14,407679431,11
1431367621641,45906984418426,14,373779297,14,403441914,11
1431367622017,45907358899628,12,472564697,13,412082262,11
1431367622823,45908165753876,13,373748780,13,407290576,11
1431367623237,45908579267059,17,433197021,14,410528882,11
1431367623651,45908992871795,13,413543701,14,410905734,11
1431367624085,45909426435028,17,393859863,14,408775000,11
1431367624498,45909840009247,15,394226075,14,406956385,11
1431367624895,45910233472381,16,432861328,14,410194502,11
1431367625271,45910608014618,14,394256592,14,408202264,11
1431367625699,45911040967499,12,413543701,14,408869943,11
1431367626165,45911454541717,13,393554687,14,406955536,11
1431367626511,45911848767792,13,413574219,14,407782871,11
1431367627300,45912577096081,11,393981934,13,406057754,11
1431367627711,45913049752331,13,394195556,13,404574979,11
1431367628129,45913463265515,16,373748780,13,400721704,11
1431367628538,45913857522107,15,433319092,13,404796378,11
1431367628954,45914271096325,13,393829345,13,403425499,11
