54372919711755,2743.0
54373624667810,2744.0
54374329623864,2745.0
54375034579919,2746.0
54375638827966,2747.0
54376343784020,2748.0
54377048733404,2749.0
54377804043463,2750.0
54378408291510,2751.0
54379113247564,2752.0
54379767849615,2753.0
54380472805670,2754.0
54381177761724,2755.0
54381983425787,2756.0
54382688381842,2757.0
54383040859869,2758.0
54383393337896,2759.0
54383796169928,2760.0
54385558560064,2761.0
54386313870123,2762.0
54386968472174,2763.0
54387421661350,2764.0
54387975555393,2765.0
54388378387424,2766.0
54389385467502,2767.0
54389838653537,2768.0
54390241485569,2769.0
54390795379612,2770.0
54391298919651,2771.0
54392054229709,2772.0
54392608123752,2773.0
54393262725803,2774.0
54393866973850,2775.0
54394521575901,2776.0
54395075469944,2777.0
54395730071994,2778.0
54396283966037,2779.0
54396938568088,2780.0
54397492455949,2781.0
54398197412004,2782.0
54398751306047,2783.0
54399405908098,2784.0
54399959802140,2785.0
54400564050187,2786.0
54401117944230,2787.0
54401722192277,2788.0
54402175378312,2789.0
54402880334367,2790.0
54403409051408,2791.0
54403937768449,2792.0
54404290246476,2793.0
54404944848527,2794.0
54405347680558,2795.0
54405951928605,2796.0
54406354760637,2797.0
54407059713849,2798.0
54407462545881,2799.0
54408117147931,2800.0
54408570333966,2801.0
54409224936017,2802.0
54409678122052,2803.0
54410332724103,2804.0
54410735556134,2805.0
54411490866193,2806.0
54411893698224,2807.0
54412598654279,2808.0
54413102194318,2809.0
54413605734357,2810.0
54414058920392,2811.0
54414612814435,2812.0
54415015646466,2813.0
54415619894513,2814.0
54415922018537,2815.0
54416576620588,2816.0
54416878744611,2817.0
54417533353142,2818.0
54417885831169,2819.0
54418288663200,2820.0
54418691495232,2821.0
54419043973259,2822.0
54419497159294,2823.0
54419799283318,2824.0
54420202115349,2825.0
54420554593376,2826.0
54420957425407,2827.0
54421309903435,2828.0
54421712735466,2829.0
54422065213493,2830.0
54422468045525,2831.0
54422820523552,2832.0
54423273709587,2833.0
54423575833611,2834.0
54424029019646,2835.0
54424331143669,2836.0
54424784329704,2837.0
54425086453728,2838.0
54425489285759,2839.0
54425791409782,2840.0
54426244595818,2841.0
54426597073845,2842.0
54426999902945,2843.0
54427302026969,2844.0
54427755213004,2845.0
54428057337027,2846.0
54428510523062,2847.0
54428812647086,2848.0
54429215479117,2849.0
54429567957144,2850.0
54429970789176,2851.0
54430323267203,2852.0
54430776453238,2853.0
54431078577262,2854.0
54431531763297,2855.0
54431884241324,2856.0
54432337427359,2857.0
54432689905387,2858.0
54433092737418,2859.0
54433445215445,2860.0
54433898401480,2861.0
54434200525504,2862.0
54434653711539,2863.0
54435006189566,2864.0
54435459375601,2865.0
54435811853629,2866.0
54436214685660,2867.0
54436516809683,2868.0
54437020349293,2869.0
54437372827321,2870.0
54437775659352,2871.0
54438128137379,2872.0
54438581323415,2873.0
54438933801442,2874.0
54439386987477,2875.0
54439739465504,2876.0
54440192651540,2877.0
54440494775563,2878.0
54440998315602,2879.0
54441350793629,2880.0
54441803979665,2881.0
54442156457692,2882.0
54442559289723,2883.0
54442911767751,2884.0
54443364953786,2885.0
54443667077809,2886.0
54444170617848,2887.0
54444523095876,2888.0
54444976281911,2889.0
54445328759938,2890.0
54445781945973,2891.0
54446084069997,2892.0
54446537256032,2893.0
54446889734059,2894.0
54447292551526,2895.0
54447645029554,2896.0
54448098215589,2897.0
54448501047620,2898.0
54448954233655,2899.0
54449306711683,2900.0
54449759897718,2901.0
54450062021741,2902.0
54450464853772,2903.0
54450766977796,2904.0
54451220163831,2905.0
54451572641858,2906.0
54451975473890,2907.0
54452327951917,2908.0
54452781137952,2909.0
54453083261976,2910.0
54453486094007,2911.0
54453838572034,2912.0
54454291758069,2913.0
54454593882093,2914.0
54455047068128,2915.0
54455349192151,2916.0
54455802378187,2917.0
54456104502210,2918.0
54456557688245,2919.0
54456859812269,2920.0
54457313023578,2921.0
54457615147601,2922.0
54458068333636,2923.0
54458370457660,2924.0
54458773289691,2925.0
54459125767718,2926.0
54459528599750,2927.0
54459881077777,2928.0
54460334263812,2929.0
54460636387836,2930.0
54461039219867,2931.0
54461391697894,2932.0
54461794529925,2933.0
54462096653949,2934.0
54462499485980,2935.0
54462851964007,2936.0
54463254796039,2937.0
54463607274066,2938.0
54464010106097,2939.0
54464362584125,2940.0
54464765416156,2941.0
54465117894183,2942.0
54465520726214,2943.0
54465822850238,2944.0
54466276036273,2945.0
54466578160296,2946.0
54467031345798,2947.0
54467383823825,2948.0
54467786655856,2949.0
54468139133884,2950.0
54468491611911,2951.0
54468894443942,2952.0
54469297275973,2953.0
54469599399997,2954.0
54470002232028,2955.0
54470354710055,2956.0
54470757542087,2957.0
54471110020114,2958.0
54471563206149,2959.0
54471865330173,2960.0
54472318516208,2961.0
54472670994235,2962.0
54473073826266,2963.0
54473426304294,2964.0
54473879490329,2965.0
54474231968356,2966.0
54474634800387,2967.0
54474987278415,2968.0
54475390110446,2969.0
54475742588473,2970.0
54476145420505,2971.0
54476497898532,2972.0
54476900730563,2973.0
54477253204626,2974.0
54477656036657,2975.0
54477958160680,2976.0
54478461700719,2977.0
54478763824743,2978.0
54479217010778,2979.0
54479519134801,2980.0
54479972320837,2981.0
54480324798864,2982.0
54480677276891,2983.0
54481080108922,2984.0
54481482940954,2985.0
54481885772985,2986.0
54482238251012,2987.0
54482540375036,2988.0
54482993561071,2989.0
54483295685094,2990.0
54483698517126,2991.0
54484050995153,2992.0
54484453827184,2993.0
54484755951208,2994.0
54485158783239,2995.0
54485511261266,2996.0
