1431369861058,40.11247614,-88.22932024
1431369862852,40.11246377,-88.22929339
1431369866720,40.1124494,-88.22927377
1431369867850,40.11245878,-88.22930538
1431369937850,40.11273188,-88.22667533
1431369942128,40.11271675,-88.22665318
1431369942868,40.11267735,-88.22661296
1431369943852,40.11267417,-88.22658562
1431369947312,40.11269,-88.22664102
1431369947908,40.11268972,-88.22666825
1431369948853,40.11268142,-88.22669272
1431369956330,40.1126772,-88.22674817
1431369956806,40.11267356,-88.22678158
1431369957799,40.11266996,-88.22681306
1431369958804,40.11266756,-88.2268433
1431369959813,40.11266737,-88.22687014
1431369961823,40.11265825,-88.22691164
1431369963802,40.11264919,-88.22695232
1431369964802,40.11264181,-88.226979
1431369968470,40.1126333,-88.22702006
1431369968795,40.11263376,-88.22705348
1431369970847,40.11263488,-88.22708667
1431369972803,40.11263389,-88.22711377
1431369974796,40.11263642,-88.22714133
1431369976800,40.11263201,-88.22717135
1431369978797,40.11263202,-88.22720488
1431369980803,40.11262424,-88.22724168
1431369984447,40.11261832,-88.22729754
1431369985793,40.1126145,-88.22733158
1431369988101,40.11260857,-88.22737255
1431369989793,40.11260525,-88.22740106
1431369992798,40.11260102,-88.227434
1431369994795,40.11258599,-88.22745806
1431369996801,40.11257947,-88.22748832
1431369998805,40.11258603,-88.22751915
1431370000796,40.11259185,-88.22754526
1431370002809,40.11259469,-88.22757067
1431370004882,40.11259177,-88.22760626
1431370006813,40.11258672,-88.22764555
1431370009834,40.11259754,-88.22767915
1431370010840,40.11261031,-88.22769851
1431370011854,40.11261664,-88.22772238
1431370013824,40.11262836,-88.22775772
1431370015831,40.11263602,-88.22779006
1431370018911,40.11264544,-88.22783169
1431370020833,40.11261936,-88.22789399
1431370021822,40.11259713,-88.22793231
1431370022864,40.11257903,-88.22796385
1431370023842,40.11256357,-88.22799583
1431370024864,40.11255,-88.22803099
1431370025870,40.11253692,-88.22806512
1431370026847,40.11252871,-88.22809259
1431370027830,40.11252043,-88.22811658
1431370028839,40.11251193,-88.22814217
1431370029841,40.11250021,-88.22816977
1431370030815,40.11248943,-88.22819561
1431370031819,40.11247858,-88.22822066
1431370032861,40.11246951,-88.22824641
1431370033805,40.11245882,-88.22827492
1431370034802,40.11245318,-88.22829885
1431370035803,40.11244985,-88.22832208
1431370036793,40.11244494,-88.22834648
1431370037793,40.11243827,-88.22837424
1431370038803,40.11242923,-88.22840466
1431370039804,40.11241544,-88.22844085
1431370040795,40.1124047,-88.22847417
1431370041817,40.11239667,-88.22850277
1431370042809,40.11239061,-88.22852792
1431370044801,40.11238422,-88.22856931
1431370046804,40.11237365,-88.22860624
1431370048795,40.11236061,-88.22864859
1431370049793,40.11235232,-88.22867054
1431370050796,40.11234435,-88.22869303
1431370051802,40.11233538,-88.22871786
1431370052818,40.11232538,-88.22874421
1431370053803,40.1123121,-88.22877766
1431370054801,40.11230141,-88.22880423
1431370055804,40.11229036,-88.22882778
1431370056804,40.11227637,-88.22884828
1431370057801,40.11226051,-88.22886439
1431370058801,40.11223996,-88.22888181
1431370059813,40.11221946,-88.2288978
1431370060793,40.11219823,-88.22891108
1431370061803,40.11217586,-88.22892177
1431370062794,40.11215238,-88.2289331
1431370063804,40.11212722,-88.22894655
1431370064794,40.11209994,-88.22895856
1431370065797,40.11207437,-88.228967
1431370066808,40.11205101,-88.22897179
1431370067795,40.11202542,-88.22897293
1431370068793,40.1120012,-88.22897209
1431370069803,40.11197345,-88.22897407
1431370070795,40.11194772,-88.22897638
1431370071811,40.11192394,-88.22897548
1431370072804,40.11190073,-88.22897543
1431370073803,40.1118771,-88.22897785
1431370074808,40.11185256,-88.22898014
1431370075804,40.11182562,-88.22898
1431370076804,40.11179953,-88.22897661
1431370077802,40.11177341,-88.22897212
1431370078852,40.1117489,-88.22896921
1431370079804,40.11172308,-88.22896976
1431370080819,40.11169553,-88.22896966
1431370081834,40.11166984,-88.22896835
1431370082794,40.11164571,-88.22896724
1431370083843,40.11162263,-88.2289667
1431370084849,40.11160214,-88.22897241
1431370085843,40.11158309,-88.22898119
1431370086844,40.11156851,-88.22899859
1431370087829,40.11156024,-88.22901944
1431370088844,40.11155566,-88.22904343
1431370089856,40.11155159,-88.22906658
1431370090830,40.11155039,-88.22909142
1431370091844,40.11154895,-88.2291174
1431370092844,40.11154415,-88.22914401
1431370093827,40.1115397,-88.22917316
1431370094863,40.11153883,-88.22919811
1431370095834,40.11154168,-88.22922251
1431370096873,40.11153819,-88.22925492
1431370097828,40.11153331,-88.22928725
1431370098864,40.11152568,-88.22932019
1431370099794,40.1115222,-88.22935537
1431370100840,40.11152684,-88.22939002
1431370101841,40.1115335,-88.22942966
1431370102795,40.11154243,-88.22945754
1431370103798,40.11154513,-88.22948736
1431370104798,40.11154325,-88.22951408
1431370105803,40.11154591,-88.22954408
1431370106855,40.11154445,-88.22957183
1431370107850,40.1115417,-88.22960037
1431370108812,40.11154568,-88.22962888
1431370109849,40.11154692,-88.22966177
1431370110851,40.11155241,-88.22968985
1431370111860,40.11155299,-88.22972201
1431370112794,40.11155079,-88.22975517
1431370113804,40.11154639,-88.22978942
1431370114802,40.11154507,-88.22982486
1431370115897,40.1115424,-88.22986047
1431370116827,40.11153789,-88.22989659
1431370117792,40.11153304,-88.22993188
1431370118851,40.11152973,-88.22996651
1431370119800,40.11152443,-88.23000784
1431370120796,40.11151627,-88.23004489
1431370121803,40.11151354,-88.23007292
1431370122802,40.11151345,-88.23010343
1431370123852,40.11151386,-88.23013502
1431370124820,40.1115109,-88.23016692
1431370125825,40.11150938,-88.23020059
1431370126890,40.11151141,-88.230232
1431370127859,40.11151513,-88.23026032
1431370128819,40.11151984,-88.23028846
1431370129803,40.11152421,-88.2303188
1431370130833,40.11152908,-88.23034797
1431370131861,40.11153149,-88.23037526
1431370132796,40.11153162,-88.23040217
1431370133802,40.11153224,-88.23042689
1431370135837,40.11153329,-88.23046929
1431370136843,40.11152738,-88.23049538
1431370137817,40.11152042,-88.23051958
1431370138803,40.11151481,-88.23054384
1431370139804,40.11151224,-88.23057049
1431370140802,40.11150988,-88.23059574
1431370141794,40.11150944,-88.23062287
1431370142795,40.11150809,-88.23064982
1431370143796,40.1115069,-88.23067619
1431370144798,40.11150758,-88.23070343
1431370145864,40.11150926,-88.23073078
1431370146832,40.11150821,-88.23075976
1431370147839,40.11150771,-88.23078896
1431370148824,40.11150835,-88.23081871
1431370149795,40.1115074,-88.23085064
1431370150834,40.11150336,-88.23088042
1431370151797,40.11149787,-88.2309081
1431370152809,40.11149436,-88.2309372
1431370153795,40.1114935,-88.23096666
1431370154799,40.11149004,-88.23099435
1431370155845,40.1114901,-88.23102473
1431370156802,40.11148972,-88.23105587
1431370157875,40.11149044,-88.23108902
1431370158803,40.1114915,-88.23112157
1431370159803,40.11149303,-88.23115172
1431370160803,40.11149283,-88.23118418
1431370161855,40.11149246,-88.23121712
1431370162808,40.11149444,-88.23124781
1431370163793,40.11149659,-88.23127949
1431370164794,40.11149903,-88.23131378
1431370165850,40.11149918,-88.23134922
1431370166823,40.11149368,-88.2313822
1431370167865,40.11148606,-88.23141406
1431370168856,40.11148068,-88.2314442
1431370169828,40.11147548,-88.23147662
1431370170835,40.11147156,-88.23150529
1431370171840,40.1114727,-88.23153693
1431370172817,40.11148331,-88.23156774
1431370173842,40.11149095,-88.23159992
1431370174847,40.11149685,-88.2316317
1431370175829,40.1115037,-88.2316615
1431370176850,40.11150233,-88.23169416
1431370177838,40.11150096,-88.23171979
1431370178823,40.11149451,-88.23174506
1431370179858,40.11149006,-88.2317725
1431370180811,40.11148479,-88.2318034
1431370181794,40.11147695,-88.23184105
1431370182816,40.11147105,-88.2318763
1431370183793,40.11147264,-88.23190548
1431370184802,40.11147364,-88.23193808
1431370185805,40.11147252,-88.23197361
1431370186803,40.11146875,-88.23200758
1431370187796,40.11146307,-88.23204223
1431370188803,40.11146031,-88.23207595
1431370189803,40.11146051,-88.23210956
1431370190861,40.111461,-88.23213854
1431370191792,40.11146156,-88.23216625
1431370193824,40.11146499,-88.23221365
1431370195801,40.11146948,-88.23226108
1431370196803,40.11147418,-88.23228455
1431370197800,40.11147908,-88.23231
1431370198808,40.11148024,-88.23233345
1431370199823,40.11148038,-88.23235926
1431370200799,40.11147757,-88.23238601
1431370201795,40.111476,-88.23241442
1431370202798,40.11147437,-88.23243968
1431370203793,40.11147629,-88.2324635
1431370205793,40.11147037,-88.23251129
1431370206794,40.11145773,-88.23253269
1431370207794,40.1114449,-88.2325592
1431370208859,40.1114364,-88.23258686
1431370209802,40.11143023,-88.23261412
1431370211793,40.11142777,-88.23265988
1431370212800,40.1114324,-88.23268499
1431370213804,40.11143913,-88.23271239
1431370214847,40.11144319,-88.2327403
1431370215860,40.11144715,-88.23276497
1431370216816,40.11145177,-88.2327924
1431370217849,40.11145364,-88.23282313
1431370218836,40.11145216,-88.23285343
1431370219843,40.11144515,-88.23288403
1431370220825,40.11143526,-88.23291691
1431370221826,40.11143156,-88.23294702
1431370222829,40.11142765,-88.2329763
1431370223828,40.11142652,-88.23300445
1431370224835,40.1114285,-88.23303272
1431370225831,40.11142983,-88.23306476
1431370226948,40.11143169,-88.23309727
1431370227793,40.1114324,-88.2331261
1431370228793,40.11143419,-88.2331533
1431370229842,40.11143518,-88.23318165
1431370230802,40.1114278,-88.23321646
1431370231833,40.11142021,-88.23325036
1431370232851,40.1114113,-88.23328267
1431370233844,40.11140369,-88.23331521
1431370234851,40.11139965,-88.23334543
1431370235831,40.11139718,-88.23337497
1431370236843,40.11139653,-88.23340273
1431370237844,40.11139518,-88.23343086
1431370238848,40.11139554,-88.23345683
1431370239806,40.11139143,-88.23348079
1431370241834,40.11138109,-88.23352333
1431370243840,40.11136788,-88.23355552
1431370245919,40.11135014,-88.23357884
1431370247807,40.11134436,-88.2336105
1431370249803,40.11135144,-88.23364228
1431370251794,40.11135753,-88.23368134
1431370252850,40.11136611,-88.23370227
1431370253808,40.11137923,-88.2337208
1431370254850,40.11139737,-88.23373963
1431370255834,40.11141686,-88.23375789
1431370256802,40.11143388,-88.23377768
1431370257815,40.11144655,-88.23380094
1431370258831,40.11145802,-88.23382625
1431370259845,40.11146388,-88.23385593
1431370260828,40.11146246,-88.23388873
1431370261815,40.1114595,-88.23392383
1431370262817,40.11145499,-88.23395742
1431370263873,40.11144882,-88.23399019
1431370264828,40.11144215,-88.23402311
1431370265811,40.11143336,-88.23405528
1431370266820,40.11142664,-88.2340854
1431370267865,40.11142173,-88.2341151
1431370268798,40.11142411,-88.23414757
1431370269811,40.1114266,-88.2341794
1431370270803,40.11142966,-88.23420772
1431370271823,40.11143254,-88.23423743
1431370272825,40.11143304,-88.2342666
1431370273858,40.11143277,-88.23429707
1431370274843,40.11142986,-88.23432627
1431370275883,40.11142693,-88.23435377
1431370276843,40.11142706,-88.23437918
1431370277824,40.1114316,-88.23440653
1431370278843,40.11143957,-88.23443163
1431370279846,40.11144556,-88.23445693
1431370280837,40.11144875,-88.23448134
1431370282825,40.11144471,-88.23452199
1431370284824,40.11143846,-88.23455999
1431370286833,40.11144524,-88.23459723
1431370288826,40.11145338,-88.23463924
1431370289864,40.1114503,-88.23466587
1431370290839,40.11144405,-88.23469176
1431370291807,40.11143902,-88.23471984
1431370292805,40.11144085,-88.23475341
1431370293811,40.11144483,-88.23478668
1431370294851,40.11144907,-88.23481657
1431370295827,40.11145024,-88.23484598
1431370296830,40.11145129,-88.23487569
1431370297825,40.11145213,-88.23490833
1431370298848,40.11145256,-88.23493743
1431370299828,40.11145417,-88.23496425
1431370300846,40.11145466,-88.23498835
1431370302846,40.11145175,-88.23502004
1431370305842,40.11144655,-88.23505253
1431370307794,40.11144226,-88.23507639
1431370309795,40.11143297,-88.23510886
1431370311831,40.11142392,-88.23513847
1431370313828,40.11141708,-88.23517055
1431370315840,40.11141109,-88.23520615
1431370317906,40.11140694,-88.23524646
1431370319871,40.11140686,-88.23528893
1431370321854,40.11140553,-88.23532379
1431370323829,40.11140386,-88.23535468
1431370325840,40.11139495,-88.23537725
1431370327849,40.11137331,-88.23538579
1431370329825,40.11134932,-88.23538025
1431370331817,40.11132828,-88.23537286
1431370333809,40.11130781,-88.23536222
1431370335832,40.11129056,-88.23535309
1431370337815,40.11126891,-88.23535354
1431370340841,40.11124382,-88.23534552
1431370342855,40.1112184,-88.23534515
1431370344856,40.11119455,-88.23534294
1431370346842,40.11117485,-88.23534673
1431370349706,40.11115449,-88.23535146
1431370350833,40.11113609,-88.23535035
1431370355795,40.11115274,-88.23534096
1431370363852,40.11112561,-88.23533058
1431370365796,40.11110457,-88.23532781
1431370367799,40.11108447,-88.23532876
1431370369805,40.11106586,-88.2353304
1431370371821,40.11104294,-88.2353324
1431370373795,40.11101762,-88.23534312
1431370375802,40.1109909,-88.23535501
1431370377794,40.11096706,-88.23535136
1431370379809,40.11094201,-88.2353384
1431370381794,40.11091483,-88.23532421
1431370383872,40.11088955,-88.23531782
1431370385844,40.1108662,-88.23532406
1431370387869,40.11084395,-88.23532519
1431370388804,40.11081763,-88.23532054
1431370389827,40.1107934,-88.23531686
1431370390858,40.11076626,-88.23531517
1431370391818,40.11073933,-88.23531783
1431370392858,40.11070981,-88.23532236
1431370393868,40.1106806,-88.23533585
1431370394852,40.11065199,-88.23535413
1431370395836,40.11062584,-88.23537687
1431370396810,40.11060178,-88.23539933
1431370397830,40.11057581,-88.23541948
1431370398827,40.11054909,-88.23543626
1431370399925,40.1105259,-88.23544588
1431370400795,40.1105036,-88.23545288
1431370401804,40.11048535,-88.2354679
1431370402868,40.11046887,-88.23548583
1431370403883,40.11045518,-88.23550175
1431370405823,40.1104262,-88.23551438
1431370407854,40.11039708,-88.23551992
1431370409875,40.11036658,-88.23552097
1431370411833,40.11033995,-88.23551725
1431370413864,40.11031428,-88.23551057
1431370415812,40.11029205,-88.23551288
1431370417799,40.11026203,-88.23551392
1431370419803,40.11023094,-88.23551487
1431370421890,40.11019755,-88.23551814
1431370423845,40.11017195,-88.23551921
1431370425842,40.11014254,-88.23551212
1431370427846,40.11011871,-88.23550206
1431370429810,40.11009229,-88.2354969
1431370431822,40.11007148,-88.23549521
1431370433837,40.11005178,-88.23549287
1431370435821,40.11002623,-88.23548842
1431370437802,40.10999927,-88.23548729
1431370439843,40.10997445,-88.23547822
1431370441803,40.10995277,-88.23545965
1431370443841,40.10993412,-88.23544388
1431370445833,40.10991414,-88.23544062
1431370448822,40.10988942,-88.23544222
