1431367179066,45464359123864,-1.6048583984375,5.930511474609375,7.204071044921875
1431367179067,45464379112877,-1.75006103515625,5.599639892578125,7.361175537109375
1431367179067,45464398399987,-1.781005859375,5.342559814453125,7.237396240234375
1431367179122,45464418053307,-1.933349609375,5.525848388671875,7.230255126953125
1431367179123,45464438225426,-1.55487060546875,5.587738037109375,7.856292724609375
1431367179123,45464457237877,-1.10498046875,5.590118408203125,8.144317626953125
1431367179203,45464477074303,-1.0526123046875,5.147369384765625,8.315704345703125
1431367179203,45464497124352,-1.18353271484375,5.109283447265625,8.249053955078125
1431367179204,45464516197838,-1.5572509765625,5.085479736328125,8.548980712890625
1431367179204,45464536095299,-1.5382080078125,4.961700439453125,9.022674560546875
1431367179245,45464555687584,-0.981201171875,5.004547119140625,9.248809814453125
1431367179245,45464575493492,-0.638427734375,5.325897216796875,8.744171142578125
1431367179251,45464595116295,-0.98834228515625,5.152130126953125,7.932464599609375
1431367179290,45464615196862,-1.3668212890625,5.104522705078125,7.803924560546875
1431367179290,45464634453453,-1.40966796875,4.859344482421875,8.208587646484375
1431367179337,45464654106774,-1.1573486328125,4.759368896484375,8.363311767578125
1431367179337,45464674217858,-0.905029296875,4.983123779296875,8.553741455078125
1431367179384,45464693474450,-0.77410888671875,5.118804931640625,8.310943603515625
1431367179385,45464712670006,-0.95977783203125,5.171173095703125,7.563507080078125
1431367179439,45464733208336,-1.390625,5.037872314453125,6.637542724609375
1431367179439,45464752495446,-1.38824462890625,4.637969970703125,7.573028564453125
1431367179439,45464772179283,-1.2239990234375,4.216644287109375,9.353546142578125
1431367179584,45464792229332,-1.07403564453125,4.173797607421875,10.198577880859375
1431367179584,45464811058678,-1.06451416015625,4.349945068359375,8.960784912109375
1431367179584,45464831169762,-1.15972900390625,4.445159912109375,8.182403564453125
1431367179585,45464851219811,-1.4620361328125,4.547515869140625,6.647064208984375
1431367179585,45464870537438,-1.67626953125,4.492767333984375,5.859161376953125
1431367179585,45464890190758,-0.8145751953125,4.171417236328125,8.146697998046875
1431367179586,45464910332360,-0.66461181640625,3.678680419921875,10.160491943359375
1431367179587,45464929558434,-1.44537353515625,3.331146240234375,8.865570068359375
1431367179651,45464949211754,-1.6619873046875,3.488250732421875,6.121002197265625
1431367179651,45464969261803,-1.31683349609375,3.497772216796875,4.964141845703125
1431367179651,45464988548912,2.29180908203125,2.555145263671875,10.586578369140625
1431367179716,45465008232750,-0.65032958984375,-0.053741455078125,15.625823974609375
1431367179716,45465028313317,-2.4998779296875,0.662750244140625,11.962432861328125
1431367179717,45465047569908,-1.84051513671875,2.874114990234375,7.987213134765625
1431367179781,45465067223229,-1.63104248046875,3.047882080078125,7.427825927734375
1431367179781,45465087303795,-1.37396240234375,2.412322998046875,9.225006103515625
1431367179781,45465106590905,-3.2568359375,1.260223388671875,11.029327392578125
1431367179782,45465126274742,-5.33013916015625,1.000762939453125,13.204986572265625
1431367179912,45465146324791,-2.2713623046875,-0.096588134765625,12.505157470703125
1431367179912,45465165611901,2.33465576171875,0.212860107421875,10.441375732421875
1431367179912,45465185265221,3.074951171875,0.817474365234375,8.713226318359375
1431367179913,45465205345787,0.93499755859375,1.319732666015625,9.572540283203125
1431367179913,45465224632897,-0.19091796875,1.107879638671875,10.698455810546875
1431367179913,45465244286217,1.02545166015625,0.943634033203125,10.934112548828125
1431367180053,45465263695397,1.170654296875,1.645843505859375,9.920074462890625
1431367180054,45465283714928,1.05877685546875,1.919586181640625,9.479705810546875
1431367180054,45465303307213,0.2518310546875,1.569671630859375,10.067657470703125
1431367180054,45465323387780,-0.13616943359375,1.648223876953125,9.589202880859375
1431367180059,45465342674889,-0.34564208984375,1.993377685546875,9.203582763671875
1431367180059,45465362389244,-0.5003662109375,2.157623291015625,7.082672119140625
1431367180059,45465382408776,-0.31707763671875,2.262359619140625,7.922943115234375
1431367180060,45465401695885,-0.31707763671875,2.800323486328125,7.513519287109375
1431367180122,45465421349205,-0.81219482421875,2.881256103515625,8.858428955078125
1431367180122,45465441429772,-0.89788818359375,1.990997314453125,11.057891845703125
1431367180123,45465460716881,-1.24542236328125,1.698211669921875,10.098602294921875
1431367180187,45465480400719,-0.5574951171875,2.726531982421875,6.325714111328125
1431367180188,45465500450768,-0.2718505859375,3.921478271484375,8.068145751953125
1431367180188,45465519341149,-0.409912109375,3.219268798828125,10.096221923828125
1431367180231,45465539421715,-1.09783935546875,2.352813720703125,9.922454833984375
1431367180231,45465559014000,-1.13592529296875,2.724151611328125,8.387115478515625
1431367180236,45465578819908,-0.65032958984375,3.423980712890625,8.687042236328125
1431367180283,45465598442711,-0.81695556640625,3.393035888671875,10.003387451171875
1431367180284,45465618034996,-1.03594970703125,3.252593994140625,10.189056396484375
1431367180331,45465637810387,-1.31683349609375,2.847930908203125,9.094085693359375
1431367180331,45465657463707,-1.26922607421875,3.033599853515625,7.832489013671875
1431367180370,45465677544274,-0.80029296875,3.321624755859375,8.553741455078125
1431367180370,45465696831383,-0.9002685546875,3.100250244140625,9.962921142578125
1431367180372,45465716118492,-1.08355712890625,3.114532470703125,9.613006591796875
1431367180416,45465736565270,-0.77886962890625,3.552520751953125,8.051483154296875
1431367180416,45465755852379,-0.7193603515625,3.647735595703125,8.210968017578125
1431367180468,45465775536217,-0.733642578125,3.357330322265625,9.389251708984375
1431367180470,45465795586266,-0.90264892578125,3.071685791015625,8.965545654296875
1431367180472,45465814995446,-0.72650146484375,3.585845947265625,7.722991943359375
1431367180517,45465834557213,-0.2813720703125,4.152374267578125,8.822723388671875
1431367180518,45465854607262,-0.7669677734375,3.495391845703125,10.436614990234375
1431367180566,45465873924889,-1.4906005859375,2.786041259765625,9.984344482421875
1431367180566,45465893578209,-0.857421875,3.571563720703125,7.653961181640625
1431367180614,45465913658776,-0.37420654296875,4.354705810546875,6.904144287109375
1431367180614,45465932945885,-0.47418212890625,4.297576904296875,8.715606689453125
1431367180615,45465952599205,-0.4765625,4.166656494140625,10.236663818359375
1431367180653,45465972649254,-0.5574951171875,3.814361572265625,10.346160888671875
1431367180653,45465991966881,-1.08355712890625,2.888397216796875,8.041961669921875
1431367180699,45466011864342,-0.962158203125,3.335906982421875,9.534454345703125
1431367180701,45466031670250,-0.31707763671875,3.930999755859375,9.693939208984375
1431367180786,45466050987877,0.03045654296875,4.457061767578125,8.939361572265625
1431367180787,45466070641198,-0.2528076171875,4.128570556640625,8.746551513671875
1431367180787,45466090721764,-0.54083251953125,3.997650146484375,8.125274658203125
1431367180787,45466110008873,-1.07879638671875,3.581085205078125,8.325225830078125
1431367180788,45466129662194,-0.9097900390625,3.569183349609375,8.037200927734375
1431367180847,45466149742760,-0.32421875,4.207122802734375,7.844390869140625
1431367180847,45466169762291,0.08758544921875,4.595123291015625,7.868194580078125
1431367180847,45466188683190,0.26373291015625,4.580841064453125,9.958160400390625
